Video File,Label
v_PlayingCello_g07_c03.avi,PlayingCello
v_HulaHoop_g08_c01.avi,HulaHoop
v_RopeClimbing_g06_c03.avi,RopeClimbing
v_Knitting_g20_c01.avi,Knitting
v_Fencing_g12_c04.avi,Fencing
v_Punch_g15_c04.avi,Punch
v_PlayingDhol_g11_c07.avi,PlayingDhol
v_SumoWrestling_g14_c03.avi,SumoWrestling
v_TennisSwing_g22_c03.avi,TennisSwing
v_JumpingJack_g24_c03.avi,JumpingJack
v_JumpRope_g09_c04.avi,JumpRope
v_Hammering_g21_c05.avi,Hammering
v_CliffDiving_g16_c04.avi,CliffDiving
v_Billiards_g02_c01.avi,Billiards
v_PlayingGuitar_g15_c02.avi,PlayingGuitar
v_Haircut_g16_c04.avi,Haircut
v_VolleyballSpiking_g19_c01.avi,VolleyballSpiking
v_PlayingDhol_g19_c05.avi,PlayingDhol
v_Kayaking_g24_c01.avi,Kayaking
v_SkyDiving_g08_c02.avi,SkyDiving
v_Bowling_g17_c02.avi,Bowling
v_Hammering_g15_c07.avi,Hammering
v_Basketball_g21_c03.avi,Basketball
v_Fencing_g11_c05.avi,Fencing
v_PullUps_g19_c04.avi,PullUps
v_YoYo_g24_c02.avi,YoYo
v_BrushingTeeth_g24_c05.avi,BrushingTeeth
v_RopeClimbing_g12_c04.avi,RopeClimbing
v_PlayingDaf_g20_c05.avi,PlayingDaf
v_FieldHockeyPenalty_g20_c02.avi,FieldHockeyPenalty
v_ApplyLipstick_g10_c04.avi,ApplyLipstick
v_SumoWrestling_g03_c03.avi,SumoWrestling
v_Basketball_g08_c01.avi,Basketball
v_HandStandPushups_g16_c01.avi,HandstandPushups
v_CuttingInKitchen_g11_c02.avi,CuttingInKitchen
v_FrisbeeCatch_g17_c04.avi,FrisbeeCatch
v_PlayingViolin_g02_c04.avi,PlayingViolin
v_Lunges_g23_c06.avi,Lunges
v_ParallelBars_g25_c01.avi,ParallelBars
v_TableTennisShot_g17_c01.avi,TableTennisShot
v_HeadMassage_g07_c01.avi,HeadMassage
v_RopeClimbing_g14_c03.avi,RopeClimbing
v_SalsaSpin_g10_c02.avi,SalsaSpin
v_CuttingInKitchen_g24_c04.avi,CuttingInKitchen
v_WritingOnBoard_g18_c02.avi,WritingOnBoard
v_ApplyEyeMakeup_g11_c05.avi,ApplyEyeMakeup
v_JavelinThrow_g23_c03.avi,JavelinThrow
v_Diving_g18_c03.avi,Diving
v_TaiChi_g25_c03.avi,TaiChi
v_MilitaryParade_g02_c04.avi,MilitaryParade
v_TrampolineJumping_g16_c02.avi,TrampolineJumping
v_Nunchucks_g12_c03.avi,Nunchucks
v_HorseRiding_g04_c01.avi,HorseRiding
v_Rowing_g13_c04.avi,Rowing
v_TableTennisShot_g15_c07.avi,TableTennisShot
v_PlayingDaf_g06_c07.avi,PlayingDaf
v_BandMarching_g08_c01.avi,BandMarching
v_ApplyEyeMakeup_g24_c02.avi,ApplyEyeMakeup
v_CuttingInKitchen_g25_c02.avi,CuttingInKitchen
v_HandStandPushups_g11_c06.avi,HandstandPushups
v_Mixing_g08_c03.avi,Mixing
v_PlayingDhol_g05_c06.avi,PlayingDhol
v_PlayingTabla_g13_c04.avi,PlayingTabla
v_JavelinThrow_g04_c04.avi,JavelinThrow
v_ApplyEyeMakeup_g01_c01.avi,ApplyEyeMakeup
v_TennisSwing_g12_c02.avi,TennisSwing
v_FloorGymnastics_g18_c02.avi,FloorGymnastics
v_JumpRope_g05_c05.avi,JumpRope
v_Mixing_g14_c05.avi,Mixing
v_LongJump_g04_c03.avi,LongJump
v_SkyDiving_g21_c04.avi,SkyDiving
v_BalanceBeam_g11_c03.avi,BalanceBeam
v_BalanceBeam_g15_c01.avi,BalanceBeam
v_GolfSwing_g19_c06.avi,GolfSwing
v_PlayingCello_g02_c06.avi,PlayingCello
v_HammerThrow_g15_c03.avi,HammerThrow
v_FrisbeeCatch_g11_c01.avi,FrisbeeCatch
v_BoxingSpeedBag_g24_c03.avi,BoxingSpeedBag
v_HighJump_g04_c05.avi,HighJump
v_StillRings_g21_c03.avi,StillRings
v_Swing_g21_c06.avi,Swing
v_JugglingBalls_g02_c06.avi,JugglingBalls
v_TaiChi_g04_c04.avi,TaiChi
v_PlayingFlute_g15_c02.avi,PlayingFlute
v_Rowing_g09_c01.avi,Rowing
v_TableTennisShot_g16_c07.avi,TableTennisShot
v_BasketballDunk_g12_c01.avi,BasketballDunk
v_Biking_g18_c04.avi,Biking
v_Rafting_g02_c03.avi,Rafting
v_BalanceBeam_g15_c02.avi,BalanceBeam
v_FrisbeeCatch_g12_c01.avi,FrisbeeCatch
v_JumpingJack_g09_c02.avi,JumpingJack
v_PoleVault_g06_c03.avi,PoleVault
v_ShavingBeard_g08_c04.avi,ShavingBeard
v_BasketballDunk_g09_c05.avi,BasketballDunk
v_ApplyEyeMakeup_g21_c03.avi,ApplyEyeMakeup
v_HorseRace_g11_c06.avi,HorseRace
v_ShavingBeard_g06_c03.avi,ShavingBeard
v_LongJump_g01_c07.avi,LongJump
v_Punch_g18_c02.avi,Punch
v_PushUps_g12_c01.avi,PushUps
v_TrampolineJumping_g02_c02.avi,TrampolineJumping
v_BandMarching_g07_c06.avi,BandMarching
v_Archery_g16_c02.avi,Archery
v_PlayingGuitar_g24_c03.avi,PlayingGuitar
v_PlayingDhol_g04_c07.avi,PlayingDhol
v_WritingOnBoard_g20_c04.avi,WritingOnBoard
v_PoleVault_g14_c04.avi,PoleVault
v_SoccerPenalty_g02_c02.avi,SoccerPenalty
v_Rowing_g23_c03.avi,Rowing
v_ShavingBeard_g14_c06.avi,ShavingBeard
v_JumpRope_g21_c02.avi,JumpRope
v_CliffDiving_g25_c04.avi,CliffDiving
v_JavelinThrow_g09_c04.avi,JavelinThrow
v_StillRings_g07_c02.avi,StillRings
v_Basketball_g25_c02.avi,Basketball
v_CricketShot_g09_c06.avi,CricketShot
v_BaseballPitch_g16_c06.avi,BaseballPitch
v_GolfSwing_g21_c02.avi,GolfSwing
v_Shotput_g03_c05.avi,Shotput
v_PlayingDhol_g24_c04.avi,PlayingDhol
v_RockClimbingIndoor_g16_c02.avi,RockClimbingIndoor
v_HorseRiding_g16_c05.avi,HorseRiding
v_TennisSwing_g12_c03.avi,TennisSwing
v_Swing_g06_c06.avi,Swing
v_BlowDryHair_g11_c02.avi,BlowDryHair
v_SalsaSpin_g15_c06.avi,SalsaSpin
v_HorseRiding_g07_c07.avi,HorseRiding
v_PlayingGuitar_g14_c03.avi,PlayingGuitar
v_Skijet_g24_c04.avi,Skijet
v_HandStandPushups_g25_c05.avi,HandstandPushups
v_CuttingInKitchen_g10_c03.avi,CuttingInKitchen
v_Surfing_g08_c06.avi,Surfing
v_PlayingCello_g18_c07.avi,PlayingCello
v_PlayingSitar_g16_c01.avi,PlayingSitar
v_BodyWeightSquats_g02_c04.avi,BodyWeightSquats
v_TaiChi_g07_c01.avi,TaiChi
v_Rowing_g10_c06.avi,Rowing
v_PlayingGuitar_g21_c01.avi,PlayingGuitar
v_BodyWeightSquats_g09_c06.avi,BodyWeightSquats
v_RopeClimbing_g08_c04.avi,RopeClimbing
v_BodyWeightSquats_g15_c03.avi,BodyWeightSquats
v_Bowling_g05_c06.avi,Bowling
v_Skijet_g25_c03.avi,Skijet
v_Skijet_g15_c04.avi,Skijet
v_TaiChi_g17_c02.avi,TaiChi
v_PushUps_g14_c02.avi,PushUps
v_Billiards_g21_c01.avi,Billiards
v_JumpingJack_g19_c02.avi,JumpingJack
v_Typing_g16_c04.avi,Typing
v_CliffDiving_g17_c04.avi,CliffDiving
v_BabyCrawling_g11_c01.avi,BabyCrawling
v_Archery_g01_c05.avi,Archery
v_HeadMassage_g23_c07.avi,HeadMassage
v_BlowDryHair_g19_c02.avi,BlowDryHair
v_YoYo_g23_c04.avi,YoYo
v_RockClimbingIndoor_g18_c02.avi,RockClimbingIndoor
v_SkyDiving_g07_c02.avi,SkyDiving
v_BreastStroke_g07_c03.avi,BreastStroke
v_RopeClimbing_g12_c01.avi,RopeClimbing
v_BenchPress_g04_c07.avi,BenchPress
v_PullUps_g02_c04.avi,PullUps
v_Archery_g06_c04.avi,Archery
v_CuttingInKitchen_g22_c02.avi,CuttingInKitchen
v_SoccerJuggling_g04_c02.avi,SoccerJuggling
v_Hammering_g10_c01.avi,Hammering
v_PoleVault_g22_c04.avi,PoleVault
v_PlayingSitar_g06_c01.avi,PlayingSitar
v_BlowDryHair_g23_c06.avi,BlowDryHair
v_Rowing_g03_c02.avi,Rowing
v_IceDancing_g20_c03.avi,IceDancing
v_Billiards_g01_c06.avi,Billiards
v_Skiing_g09_c04.avi,Skiing
v_Haircut_g07_c05.avi,Haircut
v_Lunges_g24_c04.avi,Lunges
v_RopeClimbing_g07_c04.avi,RopeClimbing
v_Punch_g22_c01.avi,Punch
v_IceDancing_g21_c04.avi,IceDancing
v_WallPushups_g14_c04.avi,WallPushups
v_Drumming_g22_c03.avi,Drumming
v_BenchPress_g11_c03.avi,BenchPress
v_JavelinThrow_g18_c02.avi,JavelinThrow
v_JumpRope_g06_c03.avi,JumpRope
v_HulaHoop_g01_c01.avi,HulaHoop
v_YoYo_g25_c05.avi,YoYo
v_WallPushups_g25_c05.avi,WallPushups
v_GolfSwing_g21_c05.avi,GolfSwing
v_BabyCrawling_g24_c03.avi,BabyCrawling
v_Hammering_g16_c02.avi,Hammering
v_ApplyEyeMakeup_g25_c05.avi,ApplyEyeMakeup
v_IceDancing_g25_c07.avi,IceDancing
v_SoccerJuggling_g07_c04.avi,SoccerJuggling
v_FrisbeeCatch_g10_c02.avi,FrisbeeCatch
v_PlayingDaf_g16_c06.avi,PlayingDaf
v_Punch_g14_c01.avi,Punch
v_LongJump_g18_c02.avi,LongJump
v_Surfing_g20_c05.avi,Surfing
v_Typing_g12_c01.avi,Typing
v_MilitaryParade_g03_c02.avi,MilitaryParade
v_YoYo_g10_c02.avi,YoYo
v_VolleyballSpiking_g02_c04.avi,VolleyballSpiking
v_SoccerPenalty_g08_c04.avi,SoccerPenalty
v_PlayingPiano_g08_c01.avi,PlayingPiano
v_Billiards_g20_c02.avi,Billiards
v_CricketBowling_g18_c03.avi,CricketBowling
v_WalkingWithDog_g12_c05.avi,WalkingWithDog
v_LongJump_g21_c04.avi,LongJump
v_JumpingJack_g07_c01.avi,JumpingJack
v_WalkingWithDog_g17_c03.avi,WalkingWithDog
v_BasketballDunk_g05_c03.avi,BasketballDunk
v_HighJump_g14_c03.avi,HighJump
v_Billiards_g02_c06.avi,Billiards
v_TennisSwing_g14_c02.avi,TennisSwing
v_PlayingDhol_g10_c05.avi,PlayingDhol
v_ThrowDiscus_g14_c03.avi,ThrowDiscus
v_JavelinThrow_g15_c05.avi,JavelinThrow
v_TrampolineJumping_g08_c01.avi,TrampolineJumping
v_PlayingSitar_g21_c01.avi,PlayingSitar
v_PizzaTossing_g19_c04.avi,PizzaTossing
v_PlayingGuitar_g10_c02.avi,PlayingGuitar
v_Skiing_g10_c05.avi,Skiing
v_VolleyballSpiking_g22_c03.avi,VolleyballSpiking
v_VolleyballSpiking_g07_c04.avi,VolleyballSpiking
v_HammerThrow_g25_c04.avi,HammerThrow
v_JugglingBalls_g25_c05.avi,JugglingBalls
v_PlayingDaf_g01_c03.avi,PlayingDaf
v_PlayingCello_g22_c03.avi,PlayingCello
v_Archery_g11_c01.avi,Archery
v_Hammering_g12_c02.avi,Hammering
v_HandStandPushups_g13_c03.avi,HandstandPushups
v_SalsaSpin_g16_c01.avi,SalsaSpin
v_SumoWrestling_g24_c01.avi,SumoWrestling
v_TableTennisShot_g05_c01.avi,TableTennisShot
v_WallPushups_g20_c04.avi,WallPushups
v_BoxingSpeedBag_g23_c02.avi,BoxingSpeedBag
v_YoYo_g11_c06.avi,YoYo
v_HeadMassage_g23_c03.avi,HeadMassage
v_Swing_g02_c02.avi,Swing
v_ApplyEyeMakeup_g01_c03.avi,ApplyEyeMakeup
v_Rafting_g23_c04.avi,Rafting
v_Mixing_g20_c01.avi,Mixing
v_Typing_g13_c04.avi,Typing
v_IceDancing_g15_c01.avi,IceDancing
v_Diving_g16_c03.avi,Diving
v_PlayingCello_g16_c01.avi,PlayingCello
v_Biking_g06_c03.avi,Biking
v_BlowingCandles_g14_c04.avi,BlowingCandles
v_ApplyEyeMakeup_g21_c02.avi,ApplyEyeMakeup
v_TrampolineJumping_g12_c03.avi,TrampolineJumping
v_LongJump_g08_c03.avi,LongJump
v_WalkingWithDog_g02_c06.avi,WalkingWithDog
v_BlowingCandles_g11_c02.avi,BlowingCandles
v_HorseRace_g09_c02.avi,HorseRace
v_Knitting_g20_c04.avi,Knitting
v_PlayingDaf_g22_c03.avi,PlayingDaf
v_Nunchucks_g09_c05.avi,Nunchucks
v_CleanAndJerk_g04_c02.avi,CleanAndJerk
v_UnevenBars_g06_c01.avi,UnevenBars
v_PommelHorse_g21_c01.avi,PommelHorse
v_BalanceBeam_g14_c03.avi,BalanceBeam
v_ShavingBeard_g02_c05.avi,ShavingBeard
v_Punch_g07_c05.avi,Punch
v_BlowDryHair_g06_c04.avi,BlowDryHair
v_GolfSwing_g24_c07.avi,GolfSwing
v_HandStandPushups_g22_c02.avi,HandstandPushups
v_Haircut_g02_c02.avi,Haircut
v_BandMarching_g15_c06.avi,BandMarching
v_MilitaryParade_g09_c01.avi,MilitaryParade
v_YoYo_g09_c02.avi,YoYo
v_Typing_g25_c02.avi,Typing
v_BreastStroke_g22_c02.avi,BreastStroke
v_MilitaryParade_g19_c01.avi,MilitaryParade
v_JugglingBalls_g08_c04.avi,JugglingBalls
v_FrisbeeCatch_g25_c02.avi,FrisbeeCatch
v_ApplyEyeMakeup_g08_c05.avi,ApplyEyeMakeup
v_YoYo_g12_c02.avi,YoYo
v_BodyWeightSquats_g09_c02.avi,BodyWeightSquats
v_FieldHockeyPenalty_g21_c01.avi,FieldHockeyPenalty
v_PlayingCello_g04_c05.avi,PlayingCello
v_BrushingTeeth_g05_c01.avi,BrushingTeeth
v_RopeClimbing_g24_c03.avi,RopeClimbing
v_PizzaTossing_g10_c01.avi,PizzaTossing
v_PlayingCello_g11_c01.avi,PlayingCello
v_Hammering_g24_c07.avi,Hammering
v_HorseRiding_g10_c06.avi,HorseRiding
v_PlayingFlute_g01_c05.avi,PlayingFlute
v_PizzaTossing_g02_c04.avi,PizzaTossing
v_HammerThrow_g05_c04.avi,HammerThrow
v_BoxingPunchingBag_g25_c01.avi,BoxingPunchingBag
v_WallPushups_g08_c03.avi,WallPushups
v_Lunges_g21_c05.avi,Lunges
v_BodyWeightSquats_g12_c03.avi,BodyWeightSquats
v_MoppingFloor_g16_c01.avi,MoppingFloor
v_BlowingCandles_g10_c04.avi,BlowingCandles
v_PizzaTossing_g11_c01.avi,PizzaTossing
v_PlayingSitar_g04_c07.avi,PlayingSitar
v_BrushingTeeth_g14_c03.avi,BrushingTeeth
v_PommelHorse_g01_c03.avi,PommelHorse
v_BenchPress_g07_c04.avi,BenchPress
v_Haircut_g10_c06.avi,Haircut
v_JugglingBalls_g07_c06.avi,JugglingBalls
v_ApplyEyeMakeup_g12_c02.avi,ApplyEyeMakeup
v_Kayaking_g06_c07.avi,Kayaking
v_PommelHorse_g06_c01.avi,PommelHorse
v_Hammering_g09_c02.avi,Hammering
v_RopeClimbing_g24_c01.avi,RopeClimbing
v_BandMarching_g03_c04.avi,BandMarching
v_Hammering_g17_c01.avi,Hammering
v_PlayingGuitar_g12_c03.avi,PlayingGuitar
v_PlayingTabla_g09_c03.avi,PlayingTabla
v_SoccerPenalty_g23_c03.avi,SoccerPenalty
v_HandStandPushups_g19_c01.avi,HandstandPushups
v_Skijet_g09_c03.avi,Skijet
v_ApplyEyeMakeup_g18_c03.avi,ApplyEyeMakeup
v_TennisSwing_g25_c02.avi,TennisSwing
v_HeadMassage_g05_c01.avi,HeadMassage
v_Basketball_g21_c02.avi,Basketball
v_BoxingPunchingBag_g08_c05.avi,BoxingPunchingBag
v_PlayingPiano_g14_c02.avi,PlayingPiano
v_ThrowDiscus_g23_c03.avi,ThrowDiscus
v_Swing_g25_c01.avi,Swing
v_CricketShot_g02_c04.avi,CricketShot
v_JumpRope_g05_c02.avi,JumpRope
v_BasketballDunk_g07_c05.avi,BasketballDunk
v_UnevenBars_g24_c02.avi,UnevenBars
v_Knitting_g10_c02.avi,Knitting
v_HighJump_g03_c01.avi,HighJump
v_BenchPress_g15_c01.avi,BenchPress
v_HandStandPushups_g16_c05.avi,HandstandPushups
v_PlayingFlute_g02_c03.avi,PlayingFlute
v_ShavingBeard_g04_c03.avi,ShavingBeard
v_BasketballDunk_g15_c06.avi,BasketballDunk
v_PlayingDaf_g07_c02.avi,PlayingDaf
v_BenchPress_g24_c02.avi,BenchPress
v_BlowingCandles_g19_c02.avi,BlowingCandles
v_Rowing_g12_c03.avi,Rowing
v_Swing_g11_c05.avi,Swing
v_PizzaTossing_g15_c01.avi,PizzaTossing
v_Rafting_g20_c02.avi,Rafting
v_PoleVault_g05_c04.avi,PoleVault
v_Knitting_g10_c01.avi,Knitting
v_BlowingCandles_g06_c04.avi,BlowingCandles
v_VolleyballSpiking_g08_c02.avi,VolleyballSpiking
v_FrisbeeCatch_g01_c02.avi,FrisbeeCatch
v_HulaHoop_g04_c01.avi,HulaHoop
v_Diving_g23_c04.avi,Diving
v_GolfSwing_g03_c03.avi,GolfSwing
v_BabyCrawling_g21_c01.avi,BabyCrawling
v_CricketShot_g20_c03.avi,CricketShot
v_ParallelBars_g18_c03.avi,ParallelBars
v_MilitaryParade_g04_c03.avi,MilitaryParade
v_CliffDiving_g21_c01.avi,CliffDiving
v_Skijet_g22_c03.avi,Skijet
v_FrisbeeCatch_g19_c02.avi,FrisbeeCatch
v_WallPushups_g05_c03.avi,WallPushups
v_LongJump_g10_c04.avi,LongJump
v_HeadMassage_g17_c03.avi,HeadMassage
v_TennisSwing_g12_c01.avi,TennisSwing
v_PlayingTabla_g24_c01.avi,PlayingTabla
v_PoleVault_g19_c06.avi,PoleVault
v_PlayingTabla_g10_c04.avi,PlayingTabla
v_Knitting_g06_c02.avi,Knitting
v_HammerThrow_g06_c04.avi,HammerThrow
v_BandMarching_g08_c07.avi,BandMarching
v_Biking_g06_c02.avi,Biking
v_ApplyEyeMakeup_g13_c01.avi,ApplyEyeMakeup
v_BasketballDunk_g07_c03.avi,BasketballDunk
v_VolleyballSpiking_g15_c04.avi,VolleyballSpiking
v_FrontCrawl_g18_c05.avi,FrontCrawl
v_SoccerJuggling_g19_c02.avi,SoccerJuggling
v_Bowling_g05_c04.avi,Bowling
v_HorseRiding_g06_c02.avi,HorseRiding
v_HandStandPushups_g20_c03.avi,HandstandPushups
v_TaiChi_g14_c02.avi,TaiChi
v_CleanAndJerk_g14_c03.avi,CleanAndJerk
v_Typing_g01_c01.avi,Typing
v_Drumming_g21_c02.avi,Drumming
v_PlayingFlute_g14_c02.avi,PlayingFlute
v_BalanceBeam_g12_c02.avi,BalanceBeam
v_Knitting_g20_c03.avi,Knitting
v_Biking_g02_c01.avi,Biking
v_Drumming_g05_c06.avi,Drumming
v_PullUps_g17_c03.avi,PullUps
v_BreastStroke_g08_c04.avi,BreastStroke
v_StillRings_g25_c04.avi,StillRings
v_FloorGymnastics_g02_c02.avi,FloorGymnastics
v_Archery_g15_c07.avi,Archery
v_SalsaSpin_g16_c04.avi,SalsaSpin
v_WallPushups_g05_c05.avi,WallPushups
v_Knitting_g12_c01.avi,Knitting
v_BalanceBeam_g11_c02.avi,BalanceBeam
v_Rowing_g15_c01.avi,Rowing
v_HorseRace_g07_c02.avi,HorseRace
v_PoleVault_g16_c04.avi,PoleVault
v_HighJump_g14_c01.avi,HighJump
v_Surfing_g15_c01.avi,Surfing
v_WalkingWithDog_g03_c02.avi,WalkingWithDog
v_FrontCrawl_g24_c04.avi,FrontCrawl
v_Knitting_g12_c02.avi,Knitting
v_PullUps_g19_c02.avi,PullUps
v_HandstandWalking_g18_c07.avi,HandstandWalking
v_PlayingGuitar_g02_c01.avi,PlayingGuitar
v_Basketball_g03_c03.avi,Basketball
v_JavelinThrow_g06_c04.avi,JavelinThrow
v_PlayingSitar_g21_c07.avi,PlayingSitar
v_CricketShot_g09_c03.avi,CricketShot
v_BoxingSpeedBag_g04_c07.avi,BoxingSpeedBag
v_HighJump_g08_c04.avi,HighJump
v_PlayingGuitar_g07_c06.avi,PlayingGuitar
v_WritingOnBoard_g11_c02.avi,WritingOnBoard
v_PommelHorse_g24_c02.avi,PommelHorse
v_MilitaryParade_g13_c01.avi,MilitaryParade
v_Basketball_g22_c02.avi,Basketball
v_FieldHockeyPenalty_g10_c05.avi,FieldHockeyPenalty
v_BenchPress_g08_c07.avi,BenchPress
v_PushUps_g10_c04.avi,PushUps
v_TableTennisShot_g04_c04.avi,TableTennisShot
v_PommelHorse_g19_c04.avi,PommelHorse
v_PlayingPiano_g18_c04.avi,PlayingPiano
v_PullUps_g08_c02.avi,PullUps
v_ApplyEyeMakeup_g25_c01.avi,ApplyEyeMakeup
v_BoxingPunchingBag_g23_c02.avi,BoxingPunchingBag
v_HighJump_g14_c02.avi,HighJump
v_Hammering_g07_c02.avi,Hammering
v_GolfSwing_g10_c02.avi,GolfSwing
v_Rowing_g07_c03.avi,Rowing
v_UnevenBars_g11_c04.avi,UnevenBars
v_JumpRope_g21_c06.avi,JumpRope
v_TaiChi_g10_c04.avi,TaiChi
v_PommelHorse_g02_c03.avi,PommelHorse
v_Knitting_g04_c01.avi,Knitting
v_Archery_g01_c07.avi,Archery
v_BoxingPunchingBag_g13_c03.avi,BoxingPunchingBag
v_Diving_g01_c07.avi,Diving
v_PlayingDaf_g25_c03.avi,PlayingDaf
v_PlayingFlute_g16_c05.avi,PlayingFlute
v_PoleVault_g09_c04.avi,PoleVault
v_Bowling_g17_c07.avi,Bowling
v_FieldHockeyPenalty_g10_c01.avi,FieldHockeyPenalty
v_Archery_g04_c05.avi,Archery
v_RopeClimbing_g19_c01.avi,RopeClimbing
v_GolfSwing_g04_c01.avi,GolfSwing
v_WalkingWithDog_g19_c05.avi,WalkingWithDog
v_Shotput_g16_c06.avi,Shotput
v_WalkingWithDog_g22_c04.avi,WalkingWithDog
v_SkyDiving_g04_c01.avi,SkyDiving
v_PlayingDhol_g19_c01.avi,PlayingDhol
v_BoxingSpeedBag_g23_c04.avi,BoxingSpeedBag
v_Skiing_g02_c04.avi,Skiing
v_PlayingPiano_g12_c01.avi,PlayingPiano
v_Mixing_g03_c04.avi,Mixing
v_TaiChi_g11_c04.avi,TaiChi
v_CleanAndJerk_g10_c03.avi,CleanAndJerk
v_HeadMassage_g04_c04.avi,HeadMassage
v_CleanAndJerk_g03_c01.avi,CleanAndJerk
v_Drumming_g15_c02.avi,Drumming
v_PullUps_g02_c02.avi,PullUps
v_PlayingGuitar_g02_c02.avi,PlayingGuitar
v_SkyDiving_g20_c01.avi,SkyDiving
v_SoccerPenalty_g09_c04.avi,SoccerPenalty
v_Diving_g01_c01.avi,Diving
v_BreastStroke_g02_c03.avi,BreastStroke
v_CricketBowling_g17_c05.avi,CricketBowling
v_HorseRace_g14_c01.avi,HorseRace
v_Bowling_g17_c03.avi,Bowling
v_Rowing_g17_c01.avi,Rowing
v_Skiing_g21_c07.avi,Skiing
v_Nunchucks_g10_c03.avi,Nunchucks
v_SkateBoarding_g18_c05.avi,SkateBoarding
v_BoxingSpeedBag_g22_c01.avi,BoxingSpeedBag
v_GolfSwing_g20_c07.avi,GolfSwing
v_Mixing_g01_c05.avi,Mixing
v_Skiing_g16_c02.avi,Skiing
v_ApplyEyeMakeup_g05_c07.avi,ApplyEyeMakeup
v_Archery_g17_c01.avi,Archery
v_SkyDiving_g06_c04.avi,SkyDiving
v_PlayingSitar_g07_c05.avi,PlayingSitar
v_LongJump_g02_c04.avi,LongJump
v_PoleVault_g01_c04.avi,PoleVault
v_Rafting_g10_c02.avi,Rafting
v_BoxingSpeedBag_g21_c02.avi,BoxingSpeedBag
v_WallPushups_g17_c04.avi,WallPushups
v_LongJump_g10_c02.avi,LongJump
v_Knitting_g05_c03.avi,Knitting
v_CuttingInKitchen_g21_c04.avi,CuttingInKitchen
v_JumpingJack_g09_c07.avi,JumpingJack
v_FieldHockeyPenalty_g11_c04.avi,FieldHockeyPenalty
v_Basketball_g16_c02.avi,Basketball
v_BasketballDunk_g18_c01.avi,BasketballDunk
v_Swing_g24_c02.avi,Swing
v_BlowingCandles_g13_c03.avi,BlowingCandles
v_SalsaSpin_g24_c01.avi,SalsaSpin
v_StillRings_g08_c03.avi,StillRings
v_PlayingCello_g14_c03.avi,PlayingCello
v_PizzaTossing_g21_c04.avi,PizzaTossing
v_PlayingSitar_g17_c04.avi,PlayingSitar
v_TrampolineJumping_g25_c04.avi,TrampolineJumping
v_HeadMassage_g12_c02.avi,HeadMassage
v_RockClimbingIndoor_g07_c06.avi,RockClimbingIndoor
v_CricketShot_g06_c03.avi,CricketShot
v_HighJump_g16_c04.avi,HighJump
v_Swing_g02_c05.avi,Swing
v_SoccerJuggling_g09_c05.avi,SoccerJuggling
v_PlayingViolin_g09_c01.avi,PlayingViolin
v_LongJump_g13_c05.avi,LongJump
v_Haircut_g16_c02.avi,Haircut
v_MilitaryParade_g14_c05.avi,MilitaryParade
v_BlowingCandles_g02_c03.avi,BlowingCandles
v_SoccerJuggling_g01_c05.avi,SoccerJuggling
v_Bowling_g23_c06.avi,Bowling
v_WritingOnBoard_g19_c01.avi,WritingOnBoard
v_HighJump_g05_c01.avi,HighJump
v_BasketballDunk_g23_c03.avi,BasketballDunk
v_JavelinThrow_g07_c04.avi,JavelinThrow
v_HorseRiding_g10_c05.avi,HorseRiding
v_TennisSwing_g09_c05.avi,TennisSwing
v_Drumming_g12_c04.avi,Drumming
v_HandstandWalking_g12_c03.avi,HandstandWalking
v_Skijet_g11_c01.avi,Skijet
v_Drumming_g24_c01.avi,Drumming
v_WalkingWithDog_g21_c03.avi,WalkingWithDog
v_HighJump_g05_c03.avi,HighJump
v_VolleyballSpiking_g22_c01.avi,VolleyballSpiking
v_PlayingDaf_g24_c01.avi,PlayingDaf
v_HammerThrow_g05_c03.avi,HammerThrow
v_HammerThrow_g10_c06.avi,HammerThrow
v_Billiards_g09_c07.avi,Billiards
v_BrushingTeeth_g02_c01.avi,BrushingTeeth
v_ShavingBeard_g14_c01.avi,ShavingBeard
v_PlayingTabla_g06_c02.avi,PlayingTabla
v_BrushingTeeth_g17_c05.avi,BrushingTeeth
v_CuttingInKitchen_g05_c04.avi,CuttingInKitchen
v_PlayingViolin_g03_c01.avi,PlayingViolin
v_PizzaTossing_g09_c02.avi,PizzaTossing
v_TennisSwing_g18_c04.avi,TennisSwing
v_HammerThrow_g20_c03.avi,HammerThrow
v_Haircut_g04_c03.avi,Haircut
v_SoccerPenalty_g23_c06.avi,SoccerPenalty
v_RockClimbingIndoor_g20_c04.avi,RockClimbingIndoor
v_PlayingTabla_g10_c01.avi,PlayingTabla
v_BabyCrawling_g17_c01.avi,BabyCrawling
v_HulaHoop_g18_c03.avi,HulaHoop
v_RopeClimbing_g19_c07.avi,RopeClimbing
v_BlowDryHair_g12_c06.avi,BlowDryHair
v_HandstandWalking_g16_c01.avi,HandstandWalking
v_BoxingSpeedBag_g18_c03.avi,BoxingSpeedBag
v_HorseRace_g08_c04.avi,HorseRace
v_BoxingSpeedBag_g18_c01.avi,BoxingSpeedBag
v_SoccerJuggling_g11_c06.avi,SoccerJuggling
v_Skiing_g02_c03.avi,Skiing
v_RockClimbingIndoor_g20_c01.avi,RockClimbingIndoor
v_PlayingTabla_g14_c04.avi,PlayingTabla
v_Knitting_g15_c03.avi,Knitting
v_PoleVault_g06_c05.avi,PoleVault
v_Biking_g05_c03.avi,Biking
